year,company,loc,lon,lat,technology,mult,n,dist,exp,expuni,expassoc,expprof,nexpuni,nexpassoc,nexpprof,univ_eigen,univ_ndegree,univ_degree,univ_close,univ_harm,univ_between,assoc_eigen,assoc_ndegree,assoc_degree,assoc_close,assoc_harm,assoc_between,prof_eigen,prof_ndegree,prof_degree,prof_close,prof_harm,prof_between,tech_eigen,tech_ndegree,tech_degree,tech_close,tech_harm,tech_between,country,tipo,code,empire,commonw,v2x_corr,v2xcl_prpty,statecap_baseline,statecap_base_fiscal,statecap_base_fiscal_edu,c_base,c_fiscal,c_comp,v2svstterr,v2stfisccap,v2x_rule
1910,Cambrian Trust Limited,colorado,-105.7821,39.55005,cyanid,1,11,0,2,0,0,0,2,2,2,0.06995267704761901,0.03508771929824561,2,0.30158730158730157,0.3488304093567251,0.01888209399819307,0.17560824736709935,0.030303030303030304,2,0.44,0.476010101010101,0.003173515607786076,0.19436951645591272,0.045454545454545456,4,0.4055299539170507,0.4526515151515154,0.010460695345123895,9.802951628270279e-4,0.014218009478672985,3,0.23368146214099217,0.22405589407959112,0.016023470999774317,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1913,Cambrian Trust Limited,colorado,-105.7820674,39.5500507,cyanid,1,10,0,1,0,0,0,1,1,1,0.19784087033191028,0.017241379310344827,1,0.3706896551724138,0.30890804597701155,0,0.17340599069790338,0.02531645569620253,2,0.35909090909090907,0.410337552742616,0.0020006273296057277,0.23037142513935788,0.030612244897959183,3,0.37349397590361444,0.4025510204081632,0.004208613414882285,3.1671436871462016e-5,0.0031446540880503146,1,0.14927685950413222,0.15048437324380784,0,united states of america,extraction,USA,0,0,0.083,0.581,1,2,1,1,2,1,98,3,1
1909,Camp Bird Limited Bakqiimmp,colorado,-105.7821,39.55005,cyanid,1,1,0.0028031028930582593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056179775280898875,1,1,0.0056179775280898875,0,united states of america,extraction,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
1912,Camp Bird Limited Bakqiimmp,colorado,-105.7820674,39.5500507,cyanid,1,6,0,1,0,0,0,2,1,1,0.20886244689834968,0.028985507246376812,2,0.3621621621621622,0.3990338164251206,0.0301248619324443,0.13377428383523474,0.024096385542168676,2,0.42783505154639173,0.4658634538152611,0.002336922427975649,0.1831608164370834,0.03636363636363636,4,0.4235294117647059,0.45530303030303054,0.01299835030140575,0.0011894124387378708,0.006389776357827476,2,0.2212798766383963,0.23329045821058642,3.3280085197018105e-4,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1914,Camp Bird Limited Bakqiimmp,colorado,-105.7820674,39.5500507,cyanid,1,8,0,2,1,0,0,0,1,0,0.08121042681447754,0.015873015873015872,1,0.2843601895734597,0.3076719576719577,0,0.25634944055279896,0.041666666666666664,3,0.45569620253164556,0.49074074074074076,0.005085703030674878,0.2718449177924204,0.04395604395604396,4,0.4212962962962963,0.46428571428571463,0.007034865649550006,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.079,0.581,1,2,1,1,2,1,98,3,1
1916,Camp Bird Limited Bakqiimmp,colorado,-105.7820674,39.5500507,cyanid,1,17,0,8,3,2,1,1,1,0,0.4913449956744111,0.09523809523809523,4,0.4520547945205479,0.4027777777777778,0.0892968819798088,0.3365974386988722,0.05172413793103448,3,0.4461538461538462,0.48850574712643674,0.021319003016856453,0.5575636215881794,0.09333333333333334,7,0.4411764705882353,0.49822222222222257,0.063214860103989,0.00250419033495974,0.05740181268882175,19,0.2969187675070028,0.3252841317796004,0.04272858054712659,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1917,Camp Bird Limited Bakqiimmp,pachuca,-98.7591311,20.1010608,cyanid,1,5,0,3,1,0,0,0,0,0,0.18857710109560263,0.027777777777777776,1,0.2909090909090909,0.3097222222222221,0,0,0,0,0,0,0,0.05071787498253809,0.01639344262295082,1,0.2772727272727273,0.30819672131147535,0,4.454484810179572e-4,0.01488095238095238,5,0.2442572741194487,0.25005668934240416,0.007125062261328255,mexico,extraction,MEX,0,0,0.79,0.54,-2,-2,-3,-2,-2,-3,76,0,0
1919,Camp Bird Limited Bakqiimmp,pachuca,-98.7591311,20.1010608,cyanid,1,5,0,0,0,0,0,1,2,1,1.0321671033034549e-16,0.018867924528301886,1,0.42857142857142855,0.08333333333333334,0,0.37688234886674965,0.06153846153846154,4,0.5158730158730159,0.5307692307692308,0.01899609558977301,0.37324219045461143,0.0625,5,0.47619047619047616,0.5041666666666671,0.028028570602640506,0.01017075032607547,0.008426966292134831,3,0.29559204840103714,0.3090823970037459,0.002481918615729115,mexico,extraction,MEX,0,0,0.795,0.565,-2,-2,-3,-2,-2,-3,76,0,0
1920,Camp Bird Limited Bakqiimmp,pachuca,-98.75913,20.10106,cyanid,1,2,1.4518070576071714e-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017012610376638594,0.015625,6,0.32515337423312884,0.338585069444443,0.007823020023579947,mexico,extraction,MEX,0,0,0.795,0.557,-2,-2,-3,-2,-2,-3,76,0,0
1921,Camp Bird Limited Bakqiimmp,pachuca,-98.75913,20.10106,cyanid,1,4,0,2,1,1,1,0,0,0,0.025316609437174394,0.02127659574468085,1,0.24861878453038674,0.2673758865248225,0,0.306904259149079,0.058823529411764705,3,0.425,0.4771241830065359,0.00604333176921053,0.2963663345703734,0.058823529411764705,4,0.38636363636363635,0.4446078431372547,0.00763310739045766,0.014168890121835101,0.018867924528301886,7,0.31343283582089554,0.32735849056603733,0.0017683498672220095,mexico,extraction,MEX,0,0,0.795,0.557,-1,-2,-2,-1,-2,-2,85,0,0
1922,Camp Bird Limited Bakqiimmp,pachuca,-98.75913,20.10106,cyanid,1,11,0,3,1,0,0,1,1,1,0.3059349393213979,0.05128205128205128,2,0.40217391304347827,0.42735042735042744,0.07923655292076343,0.13269949709923953,0.021739130434782608,1,0.38333333333333336,0.4293478260869565,0,0.23538708901212482,0.04838709677419355,3,0.39490445859872614,0.44354838709677397,0.006188525243957313,0.025394436011563506,0.038461538461538464,14,0.3418217433888345,0.3616758241758223,0.013351291670665377,mexico,extraction,MEX,0,0,0.795,0.557,-1,-2,-2,-1,-2,-2,85,0,0
1923,Camp Bird Limited Bakqiimmp,pachuca,-98.75913,20.10106,cyanid,1,5,0,2,1,1,1,0,0,0,0.012689132318520643,0.021739130434782608,1,0.2471264367816092,0.2668737060041406,0,0.310626433676107,0.075,3,0.425531914893617,0.48333333333333334,0.00471263028729092,0.2832880462376983,0.07142857142857142,4,0.38620689655172413,0.44702380952380927,0.00727788570345132,0.005554029121968478,0.007936507936507936,3,0.32493249324932494,0.33367346938775405,6.752246047109781e-4,mexico,extraction,MEX,0,0,0.795,0.557,-1,-2,-2,-1,-2,-2,85,0,0
1916,Canadian Mining Corporation Limited,canada,-106.346771,56.130366,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1917,Canadian Mining Corporation Limited,canada,-106.346771,56.130366,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1913,Casey Claims Limited,united states,-95.712891,37.09024,cyanid,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006289308176100629,2,1,0.0031446540880503146,0,united states of america,extraction,USA,0,0,0.083,0.581,1,2,1,1,2,1,98,3,1
1921,Cass Cyanide Limited,glasgow,-4.251806,55.86424,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,1,2,2,1,89,3,1
1908,Cassel Cyanide Company,glasgow,-4.251806,55.86424,cyanid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,1,98,3,1
1908,Cassel Cyanide Company,united states,-95.71289,37.09024,cyanid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
1908,Cassel Cyanide Company,denver,-104.9903,39.73924,cyanid,1,1,71.13304010362585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
1909,Cassel Cyanide Company,glasgow,-4.251806,55.86424,cyanid,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011932408794400755,0.016853932584269662,3,0.27634194831013914,0.24966113786338504,0.014991236696687933,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,1,98,3,1
1909,Cassel Cyanide Company,united states,-95.71289,37.09024,cyanid,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011932408794400755,0.016853932584269662,3,0.27634194831013914,0.24966113786338504,0.014991236696687933,united states of america,extraction,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
1910,Cassel Cyanide Company,united states,-95.71289,37.09024,cyanid,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1910,Cassel Cyanide Company,glasgow,-4.251806,55.86424,cyanid,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,2,98,3,1
1911,Cassel Cyanide Company,glasgow,-4.251806,55.864237,cyanid,1,6,3.340180752269781e-4,3,0,1,0,0,0,0,0,0,0,0,0,0,0.06885588159488941,0.011111111111111112,1,0.3435114503816794,0.3888888888888889,0,0.06282619088360412,0.008403361344537815,1,0.3216216216216216,0.36148459383753495,0,0,0.007633587786259542,2,1,0.003816793893129771,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,2,98,3,1
1911,Cassel Cyanide Company,united states,-95.712891,37.09024,cyanid,1,6,8.890637069082159e-5,3,0,1,0,0,0,0,0,0,0,0,0,0,0.06885588159488941,0.011111111111111112,1,0.3435114503816794,0.3888888888888889,0,0.06282619088360412,0.008403361344537815,1,0.3216216216216216,0.36148459383753495,0,0,0.007633587786259542,2,1,0.003816793893129771,0,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1912,Cassel Cyanide Company,glasgow,-4.251806,55.864237,cyanid,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,2,98,3,1
1912,Cassel Cyanide Company,united states,-95.712891,37.09024,cyanid,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1915,Cassel Cyanide Company,glasgow,-4.251806,55.864237,cyanid,1,6,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0.1346286458251907,0.024390243902439025,2,0.422680412371134,0.4623983739837399,0.006040334490212852,0.12678163894852842,0.02040816326530612,2,0.4,0.43112244897959207,0.003453621804720017,4.015909691809282e-18,0.005681818181818182,2,1,0.005681818181818182,1.618751618751619e-5,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,2,98,3,1
1915,Cassel Cyanide Company,mexico,-102.552784,23.634501,cyanid,1,6,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0.1346286458251907,0.024390243902439025,2,0.422680412371134,0.4623983739837399,0.006040334490212852,0.12678163894852842,0.02040816326530612,2,0.4,0.43112244897959207,0.003453621804720017,4.015909691809282e-18,0.005681818181818182,2,1,0.005681818181818182,1.618751618751619e-5,mexico,extraction,MEX,0,0,0.774,0.561,-3,-3,-3,-3,-3,-3,70,0,0
1916,Cassel Cyanide Company,glasgow,-4.251806,55.864237,cyanid,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.08545124764289423,0.017241379310344827,1,0.31521739130434784,0.3577586206896552,0,0.09965210915523054,0.013333333333333334,1,0.3073770491803279,0.34311111111111126,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.031,0.73,2,2,2,2,2,2,94,3,1
1916,Cassel Cyanide Company,australia,133.775136,-25.274398,cyanid,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.08545124764289423,0.017241379310344827,1,0.31521739130434784,0.3577586206896552,0,0.09965210915523054,0.013333333333333334,1,0.3073770491803279,0.34311111111111126,0,0,0,0,0,0,0,australia,extraction,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1916,Cassel Cyanide Company,mexico,-102.552784,23.634501,cyanid,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.08545124764289423,0.017241379310344827,1,0.31521739130434784,0.3577586206896552,0,0.09965210915523054,0.013333333333333334,1,0.3073770491803279,0.34311111111111126,0,0,0,0,0,0,0,mexico,extraction,MEX,0,0,0.774,0.561,-2,-2,-3,-2,-2,-3,76,0,0
1917,Cassel Cyanide Company,glasgow,-4.251806,55.864237,cyanid,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0.011904761904761904,4,1,0.008928571428571428,5.3304904051172706e-5,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,2,94,3,1
1914,Cassel Cyanide Limited,glasgow,-4.251806,55.864237,cyanid,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.07154364381956922,0.013888888888888888,1,0.3333333333333333,0.37847222222222215,0,0.07088184077728311,0.01098901098901099,1,0.3137931034482759,0.3558608058608057,0,0,0.005555555555555556,2,1,0.005555555555555556,1.5475085112968123e-5,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,2,98,3,1
1914,Cassel Cyanide Limited,united states,-95.712891,37.09024,cyanid,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.07154364381956922,0.013888888888888888,1,0.3333333333333333,0.37847222222222215,0,0.07088184077728311,0.01098901098901099,1,0.3137931034482759,0.3558608058608057,0,0,0.005555555555555556,2,1,0.005555555555555556,1.5475085112968123e-5,united states of america,extraction,USA,0,0,0.079,0.581,1,2,1,1,2,1,98,3,1
1920,Cassel Cyanide Limited,glasgow,-4.251806,55.86424,cyanid,1,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0.2166272239830563,0.03278688524590164,2,0.4357142857142857,0.4740437158469945,0.004031406746647488,0.2008111555007322,0.02564102564102564,2,0.39195979899497485,0.43482905982905967,0.001674092109725381,0,0.010416666666666666,4,1,0.005208333333333333,1.3598781549173194e-5,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,1,2,2,1,89,3,1
1920,Cassel Cyanide Limited,mexico,-102.5528,23.6345,cyanid,1,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0.2166272239830563,0.03278688524590164,2,0.4357142857142857,0.4740437158469945,0.004031406746647488,0.2008111555007322,0.02564102564102564,2,0.39195979899497485,0.43482905982905967,0.001674092109725381,0,0.010416666666666666,4,1,0.005208333333333333,1.3598781549173194e-5,mexico,extraction,MEX,0,0,0.795,0.557,-2,-2,-3,-2,-2,-3,76,0,0
1922,Cassel Cyanide Limited,glasgow,-4.251806,55.86424,cyanid,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.027,0.73,2,2,1,2,2,1,89,3,1
1922,Cassel Cyanide Limited,johannesburg,28.04731,-26.2041,cyanid,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,south africa,extraction,ZAF,1,1,0.408,0.115,-1,-1,-1,-1,-1,-1,84,2,0
1922,Cassel Cyanide Limited,transvaal,-81.1831,43.23256,cyanid,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canada,extraction,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1923,Cassel Cyanide Limited,glasgow,-4.251806,55.86424,cyanid,1,7,0,5,0,2,0,1,1,1,0.20087660032654645,0.021739130434782608,1,0.3359375,0.36449275362318845,0,0.3399681008315275,0.075,3,0.5,0.5270833333333333,0.009816992891653525,0.38649650479971986,0.07142857142857142,4,0.43410852713178294,0.48065476190476164,0.006493738710978801,0,0.015873015873015872,6,1,0.007936507936507936,4.210349037935245e-5,united kingdom,extraction,GBR,1,1,0.027,0.73,2,2,1,2,2,1,89,3,1
1894,Cassel Gold Extracting Company,united states,-95.71289,37.09024,cyanid,1,9,1410.4421516593916,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12439264005604862,0.07692307692307693,1,0.3611111111111111,0.42307692307692313,0,0.11542784462140178,0.05555555555555555,1,0.3333333333333333,0.38611111111111107,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.147,0.478,1,1,NA,1,1,NA,95,1,1
1895,Cassel Gold Extracting Company,london,-0.1277583,51.50735,cyanid,1,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0.08960231452650917,0.03125,1,0.3333333333333333,0.3828125,0,0.08684389427578074,0.022222222222222223,1,0.3125,0.35407407407407415,0,0,0.05714285714285714,2,0.5,0.09047619047619049,0.0067226890756302525,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,NA,2,2,NA,98,3,1
1895,Cassel Gold Extracting Company,united states,-95.71289,37.09024,cyanid,1,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0.08960231452650917,0.03125,1,0.3333333333333333,0.3828125,0,0.08684389427578074,0.022222222222222223,1,0.3125,0.35407407407407415,0,0,0.05714285714285714,2,0.5,0.09047619047619049,0.0067226890756302525,united states of america,extraction,USA,0,0,0.147,0.478,1,1,NA,1,1,NA,95,1,1
1903,Cassel Gold Extracting Company,canada,-106.3468,56.13037,cyanid,1,4,1791.8898290586437,2,0,2,0,1,1,1,0.45160596295577593,0.07142857142857142,1,0.4,0.20833333333333334,0,0.3601806402082769,0.125,2,0.4444444444444444,0.5104166666666666,0.06736111111111112,0.40109871404668956,0.125,3,0.41379310344827586,0.48263888888888906,0.0963811249137336,0,0.1,1,1,0.1,0,canada,extraction,CAN,0,1,0.074,0.597,2,1,1,2,1,1,96,0,1
1903,Cassel Gold Extracting Company,nicaragua,-85.20723,12.86542,cyanid,1,4,2184.0528726932284,2,0,2,0,1,1,1,0.45160596295577593,0.07142857142857142,1,0.4,0.20833333333333334,0,0.3601806402082769,0.125,2,0.4444444444444444,0.5104166666666666,0.06736111111111112,0.40109871404668956,0.125,3,0.41379310344827586,0.48263888888888906,0.0963811249137336,0,0.1,1,1,0.1,0,nicaragua,extraction,NIC,0,0,0.885,0.34,-2,-2,-3,-2,-2,-3,73,-1,0
1908,Caucasus Minerals Syndicate Limited,england,-1.17432,52.35552,amalgama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,1,98,3,1
1909,Caucasus Minerals Syndicate Limited,england,-1.17432,52.35552,amalgama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,1,98,3,1
1910,Caucasus Minerals Syndicate Limited,salisbury,-75.59937,38.36067,amalgama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1917,Ceana Development Limited,mexico,-102.5528,23.6345,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mexico,extraction,MEX,0,0,0.79,0.54,-2,-2,-3,-2,-2,-3,76,0,0
1917,Celampion Reee Gold,mysore,76.6393805,12.2958104,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,india,extraction,IND,1,1,0.032,0.509,NA,NA,NA,NA,NA,NA,NA,2,1
1913,Celtic Granite Company,san francisco,-122.4194155,37.7749295,cyanid,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.983141012386119e-18,0.0031446540880503146,1,1,0.0031446540880503146,0,united states of america,extraction,USA,0,0,0.083,0.581,1,2,1,1,2,1,98,3,1
1912,Ceniza Gold Mines Limited,san francisco,-122.4194155,37.7749295,cyanid,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.280221499578451e-4,0.01597444089456869,5,0.21546546546546547,0.22778296428456213,0.008407277014975201,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1914,Ceniza Gold Mines Limited,san francisco,-122.4194155,37.7749295,cyanid,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002777777777777778,1,1,0.002777777777777778,0,united states of america,extraction,USA,0,0,0.079,0.581,1,2,1,1,2,1,98,3,1
1914,Central American Exploration Syndicate Limited,nicaragua,-85.207229,12.865416,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nicaragua,extraction,NIC,0,0,0.886,0.34,-3,-3,-4,-3,-3,-4,72,-1,0
1894,Central Gold Mining Company,the farms driefontein and,28.03642,-26.08984,cyanid,0,5,12.705642173090867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,south africa,extraction,ZAF,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,Central Gold Mining Company,transvaal,-81.1831,43.23256,cyanid,1,20,0,5,2,2,2,1,3,0,0.19488219108471483,0.028169014084507043,2,0.31004366812227074,0.37018779342722996,0.0104918337866024,0.30378575366789456,0.05063291139240506,4,0.512987012987013,0.5253164556962026,0.009978129050984812,0.34577120490523927,0.05555555555555555,6,0.44081632653061226,0.4830246913580249,0.010941176274438556,1,0.14473684210526316,11,0.2935323383084577,0.2924498746867169,0.04677806274627934,canada,extraction,CAN,0,1,0.074,0.597,2,1,1,2,1,1,96,0,1
1910,Central Gold Mining Company,johannesburg,28.04731,-26.2041,cyanid,1,5,0,4,1,0,0,0,0,0,0.16101929907524737,0.017543859649122806,1,0.3630573248407643,0.4035087719298244,0,0,0,0,0,0,0,0.06361497362438165,0.011363636363636364,1,0.3176895306859206,0.3532196969696968,0,0.26501500123569705,0.18009478672985782,38,0.3675564681724846,0.40005642067253405,0.07163777300356707,south africa,extraction,ZAF,1,1,0.408,0.115,-1,-2,-3,-1,-2,-3,82,-2,0
1911,Central West Street Pine Saville,johannesburg,28.0473051,-26.2041028,cyanid,1,9,5.797111121967143e-4,8,0,1,0,0,0,0,0,0,0,0,0,0,0.06519284687234893,0.011111111111111112,1,0.32608695652173914,0.36944444444444446,0,0.0592092095106207,0.008403361344537815,1,0.31151832460732987,0.3478991596638655,0,0.9372109111704006,0.42748091603053434,112,0.4462809917355372,0.46660305343511355,0.05433192254627916,south africa,extraction,ZAF,1,1,0.408,0.115,-1,-1,-1,-1,-1,-2,84,2,0
1903,Cervantes Zinc Syndicate Limited,western,-95.71276,37.09375,cyanid,1,20,0,1,0,0,0,1,2,1,0,0.07142857142857142,1,0.5,0.13095238095238093,0,0.5152034418426801,0.125,2,0.47058823529411764,0.5260416666666666,0.038888888888888896,0.54837990095304745,0.125,3,0.41379310344827586,0.48263888888888906,0.058014147688060735,0.4082482904638629,0.1,1,0.6,0.2,0,united states of america,extraction,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
1917,Cha Red British Outh Africa,rhodesia,-97.2134822,32.8294337,cyanid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1895,Champ Deep Level Gold Mining,london,-0.1277583,51.50735,cyanid,1,22,0,2,0,0,0,2,4,2,0.03648249433312278,0.03125,1,0.23853211009174313,0.22812500000000008,0,0.26124444536053143,0.0625,2,0.41025641025641024,0.46614583333333337,0.004706744868035191,0.2569255039266605,0.06666666666666667,3,0.375,0.4340740740740741,0.012838859694418813,0.09385178209186693,0.02857142857142857,1,0.3125,0.26142857142857134,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,NA,2,2,NA,98,3,1
1910,Champion Reef Gold,western,-95.71276,37.09375,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1909,Champion Reef Gold Mining Company,western,-95.71276,37.09375,cyanid,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
